repoID;author;date;activity
project21;user_73;12.1.2020 19:47;Small commit
project21;user_73;29.10.2019 19:22;Medium commit
project21;user_73;7.1.2020 12:50;Medium commit
project22;user_76;9.12.2019 19:53;Medium commit
project22;user_76;9.12.2019 22:34;Big commit
project22;user_74;9.12.2019 5:51;Medium commit
project22;user_74;9.12.2019 3:12;Small commit
project22;user_74;25.11.2019 20:25;Medium commit
project22;user_76;17.1.2020 15:34;Medium commit
project22;user_78;22.10.2019 19:36;Small commit
project22;user_76;6.12.2019 10:17;Medium commit
project22;user_74;15.1.2020 0:00;Small commit
project22;user_74;9.12.2019 22:23;Medium commit
project22;user_74;9.12.2019 5:34;Small commit
project22;user_74;12.10.2019 20:04;Big commit
project22;user_74;14.1.2020 23:59;Small commit
project22;user_74;6.12.2019 22:47;Big commit
project22;user_74;25.11.2019 23:28;Small commit
project22;user_74;22.10.2019 15:23;Medium commit
project22;nameless;25.11.2019 19:17;New branch
project22;user_74;9.12.2019 3:16;Medium commit
project22;user_74;15.1.2020 5:04;Merge of branch
project22;user_76;10.12.2019 0:35;Big commit
project22;user_80;6.10.2019 14:40;Medium commit
project22;user_74;8.12.2019 15:17;Big commit
project22;user_76;9.12.2019 19:21;Merge of branch (pull request)
project22;user_82;3.10.2019 16:47;Small commit
project22;user_74;9.12.2019 21:02;Medium commit
project22;user_74;31.10.2019 23:25;Small commit
project22;user_74;9.12.2019 20:10;Medium commit
project22;user_76;10.12.2019 7:52;Small commit
project22;user_76;17.1.2020 15:27;Big commit
project22;user_74;9.12.2019 21:17;Small commit
project22;user_74;9.12.2019 3:07;Big commit
project22;user_74;19.1.2020 22:16;Small commit
project22;user_74;9.12.2019 3:14;Medium commit
project22;user_78;22.10.2019 18:47;Medium commit
project22;user_74;16.1.2020 17:17;Small commit
project22;user_81;4.10.2019 17:38;Merge of branch
project22;user_74;9.12.2019 22:30;Small commit
project22;user_76;19.1.2020 17:29;Small commit
project22;user_74;9.12.2019 6:13;Small commit
project22;user_74;9.12.2019 4:39;Medium commit
project22;user_74;22.10.2019 15:08;Small commit
project22;user_74;22.10.2019 14:57;Small commit
project22;nameless;9.12.2019 18:45;New branch
project22;user_80;6.10.2019 14:41;Medium commit
project22;user_74;22.10.2019 15:22;Small commit
project22;user_74;10.12.2019 13:34;Small commit
project22;user_76;12.10.2019 16:54;Big commit
project22;user_74;25.11.2019 19:44;Big commit
project22;user_74;31.10.2019 23:43;Medium commit
project22;user_74;16.1.2020 21:15;Small commit
project22;user_74;19.1.2020 21:00;Small commit
project22;user_74;15.10.2019 13:39;Small commit
project22;user_74;9.12.2019 21:04;Small commit
project22;user_74;10.12.2019 13:07;Small commit
project22;user_77;21.11.2019 15:05;Big commit
project22;user_74;16.1.2020 15:48;Small commit
project22;user_74;25.11.2019 23:27;Medium commit
project22;nameless;9.12.2019 19:21;New branch
project22;user_76;19.10.2019 12:48;Medium commit
project22;user_74;8.12.2019 23:22;Big commit
project22;nameless;24.9.2019 18:54;New branch
project22;user_74;9.12.2019 6:13;Medium commit
project22;user_74;16.1.2020 17:28;Small commit
project22;user_74;18.1.2020 16:25;Medium commit
project22;user_74;31.10.2019 23:24;Medium commit
project22;user_74;10.12.2019 1:34;Small commit
project22;user_74;9.12.2019 8:18;Big commit
project22;user_74;9.12.2019 19:14;Small commit
project22;user_74;9.12.2019 9:54;Big commit
project22;user_74;25.11.2019 23:26;Medium commit
project22;nameless;3.10.2019 16:47;New branch
project22;nameless;15.1.2020 4:56;New branch
project22;user_80;4.10.2019 22:32;Small commit
project22;user_74;6.12.2019 22:43;Big commit
project22;user_74;9.12.2019 3:06;Medium commit
project22;user_74;12.10.2019 17:17;Medium commit
project22;user_74;9.12.2019 3:12;Medium commit
project22;user_76;19.1.2020 16:59;Medium commit
project22;user_74;10.12.2019 5:01;Medium commit
project22;user_74;9.12.2019 21:05;Small commit
project22;user_74;15.1.2020 0:03;Small commit
project22;user_74;25.11.2019 23:29;Big commit
project22;user_74;10.12.2019 3:32;Small commit
project22;user_74;16.1.2020 17:16;Medium commit
project22;user_74;18.1.2020 0:18;Medium commit
project22;user_74;1.11.2019 0:00;Medium commit
project22;user_74;14.1.2020 23:57;Small commit
project22;user_74;19.1.2020 21:05;Small commit
project22;user_74;25.11.2019 23:30;Merge of branch
project22;user_74;19.1.2020 20:11;Small commit
project22;user_74;9.12.2019 18:45;Medium commit
project22;user_74;10.12.2019 4:14;Medium commit
project22;user_74;22.10.2019 15:23;Medium commit
project22;user_74;15.1.2020 0:02;Medium commit
project22;user_77;6.10.2019 17:14;Big commit
project22;user_74;18.12.2019 2:56;Big commit
project22;user_74;10.12.2019 1:34;Small commit
project22;user_74;9.12.2019 3:06;Big commit
project22;user_74;10.12.2019 4:29;Small commit
project22;user_74;9.12.2019 3:12;Medium commit
project22;user_74;31.10.2019 20:45;Small commit
project22;user_81;3.10.2019 16:43;Big commit
project22;user_74;16.1.2020 15:39;Small commit
project22;user_74;9.12.2019 3:28;Medium commit
project22;user_82;24.9.2019 18:54;Small commit
project22;user_74;19.1.2020 21:11;Medium commit
project22;user_74;9.12.2019 22:50;Medium commit
project22;user_74;9.12.2019 6:14;Small commit
project22;user_74;9.12.2019 20:17;Medium commit
project22;user_74;8.12.2019 23:25;Medium commit
project22;user_81;3.10.2019 16:41;Medium commit
project22;user_76;9.12.2019 21:19;Merge of branch
project22;user_78;22.10.2019 18:47;Medium commit
project22;user_80;6.10.2019 14:42;Small commit
project22;user_74;15.10.2019 19:26;Small commit
project22;user_74;9.12.2019 3:42;Big commit
project22;user_74;9.12.2019 5:35;Big commit
project22;user_74;9.12.2019 3:07;Medium commit
project22;user_74;10.12.2019 1:05;Medium commit
project22;user_76;6.12.2019 15:56;Big commit
project22;user_74;25.11.2019 23:29;Small commit
project22;user_76;9.12.2019 19:21;Big commit
project22;user_74;9.12.2019 20:42;Medium commit
project22;user_74;25.11.2019 23:28;Medium commit
project22;user_74;10.12.2019 12:45;Small commit
project22;user_74;9.12.2019 3:20;Small commit
project22;user_74;9.12.2019 17:39;Medium commit
project22;user_74;25.11.2019 20:25;Small commit
project22;user_74;19.1.2020 21:00;Medium commit
project22;user_74;3.11.2019 15:36;Small commit
project22;user_74;9.12.2019 3:18;Medium commit
project22;user_74;10.12.2019 13:10;Small commit
project22;user_74;10.12.2019 14:59;Medium commit
project22;user_74;3.11.2019 15:37;Medium commit
project22;user_74;3.11.2019 15:36;Medium commit
project22;user_74;19.1.2020 20:40;Medium commit
project22;user_74;9.12.2019 9:33;Big commit
project22;user_74;15.10.2019 19:27;Small commit
project22;user_74;9.12.2019 16:30;Big commit
project22;user_74;10.12.2019 3:26;Small commit
project22;user_74;16.1.2020 16:39;Merge of branch
project22;nameless;9.12.2019 20:10;New branch
project22;user_74;10.12.2019 1:07;Small commit
project22;user_74;18.12.2019 2:57;Medium commit
project22;user_74;17.1.2020 0:48;Small commit
project22;user_74;22.10.2019 15:24;Small commit
project22;user_74;10.12.2019 14:36;Medium commit
project22;user_78;22.10.2019 19:36;Medium commit
project22;user_74;10.12.2019 3:18;Medium commit
project22;user_74;19.1.2020 15:06;Small commit
project22;user_81;3.10.2019 16:43;Merge of branch
project22;user_74;12.10.2019 17:18;Medium commit
project22;user_74;9.12.2019 20:19;Big commit
project22;user_74;18.1.2020 14:31;Medium commit
project22;user_74;9.12.2019 20:42;Small commit
project22;user_74;19.1.2020 20:59;Small commit
project22;user_74;6.12.2019 22:53;Medium commit
project22;user_74;15.1.2020 0:01;Small commit
project22;user_74;9.12.2019 5:35;Small commit
project22;user_74;31.10.2019 23:25;Small commit
project22;user_80;6.10.2019 16:56;Small commit
project22;user_74;31.10.2019 20:52;Medium commit
project22;user_74;25.11.2019 19:17;Medium commit
project22;user_74;31.10.2019 20:40;Medium commit
project22;user_74;9.12.2019 18:43;Medium commit
project22;user_82;24.9.2019 18:53;Initial commit
project22;user_74;9.12.2019 3:07;Big commit
project22;user_78;29.10.2019 19:35;Medium commit
project22;user_74;25.11.2019 23:28;Medium commit
project22;user_74;19.1.2020 21:01;Small commit
project22;nameless;9.12.2019 16:30;New branch
project22;user_74;10.12.2019 14:36;Small commit
project22;user_74;19.1.2020 14:22;Small commit
project22;user_74;6.12.2019 22:46;Small commit
project22;user_76;6.12.2019 11:46;Big commit
project22;user_74;25.11.2019 19:55;Small commit
project22;user_74;16.1.2020 15:47;Small commit
project22;user_74;9.12.2019 20:10;Merge of branch
project22;user_74;19.1.2020 21:06;Small commit
project22;user_74;10.12.2019 15:44;Small commit
project22;user_76;10.12.2019 8:59;Medium commit
project22;user_76;9.12.2019 21:19;Medium commit
project22;user_74;10.12.2019 15:59;Medium commit
project22;user_74;15.10.2019 13:40;Medium commit
project22;user_74;9.12.2019 20:44;Small commit
project22;user_74;22.10.2019 14:57;Small commit
project22;user_74;9.12.2019 9:54;Small commit
project22;user_78;29.10.2019 18:51;Medium commit
project22;user_76;9.12.2019 20:16;Big commit
project22;user_74;22.10.2019 15:04;Small commit
project22;user_74;16.1.2020 15:40;Small commit
project22;user_74;10.12.2019 12:43;Big commit
project22;user_74;16.1.2020 17:18;Small commit
project22;user_74;9.12.2019 22:50;Medium commit
project22;user_74;9.12.2019 21:17;Medium commit
project22;user_74;15.10.2019 13:40;Small commit
project22;user_74;14.1.2020 23:58;Small commit
project22;user_74;22.10.2019 14:54;Merge of branch
project22;user_74;9.12.2019 9:54;Small commit
project22;user_74;17.1.2020 0:49;Small commit
project22;user_79;15.10.2019 18:04;Small commit
project22;user_74;15.1.2020 5:04;Small commit
project22;user_74;31.10.2019 20:53;Small commit
project22;user_77;31.10.2019 17:38;Big commit
project22;nameless;15.10.2019 18:04;New branch
project22;user_74;9.12.2019 3:20;Medium commit
project22;user_74;18.1.2020 23:35;Medium commit
project22;user_74;25.11.2019 19:53;Small commit
project22;user_74;16.1.2020 19:30;Medium commit
project22;user_74;9.12.2019 3:07;Medium commit
project22;user_74;15.1.2020 0:02;Small commit
project22;user_74;31.10.2019 20:39;Big commit
project22;user_74;18.12.2019 4:04;Medium commit
project22;user_74;12.10.2019 17:32;Big commit
project22;user_76;9.12.2019 17:56;Big commit
project22;nameless;6.12.2019 22:53;New branch
project22;user_74;9.12.2019 5:41;Medium commit
project22;user_76;16.1.2020 16:10;Small commit
project22;user_74;18.12.2019 2:58;Small commit
project22;user_74;10.12.2019 4:22;Small commit
project22;user_74;17.1.2020 0:48;Small commit
project22;user_74;10.12.2019 3:21;Small commit
project22;user_74;15.1.2020 4:56;Big commit
project22;user_74;19.1.2020 15:29;Small commit
project22;user_74;18.1.2020 23:34;Big commit
project22;user_74;18.1.2020 21:17;Medium commit
project22;user_76;10.12.2019 8:51;Medium commit
project22;user_74;9.12.2019 17:41;Small commit
project22;user_74;9.12.2019 5:35;Small commit
project22;user_78;22.10.2019 18:47;Small commit
project22;user_74;18.12.2019 2:58;Medium commit
project22;user_74;31.10.2019 20:44;Merge of branch
project22;user_76;6.12.2019 17:26;Medium commit
project22;user_74;9.12.2019 3:14;Small commit
project22;user_74;15.1.2020 0:03;Medium commit
project22;user_74;19.1.2020 14:48;Medium commit
project22;user_76;6.12.2019 12:59;Big commit
project22;user_74;9.12.2019 3:12;Small commit
project22;user_74;9.12.2019 7:58;Big commit
project22;user_74;12.10.2019 17:33;Medium commit
project22;user_74;16.1.2020 16:39;Small commit
project22;user_74;22.10.2019 15:09;Small commit
project22;user_74;22.10.2019 14:59;Small commit
project22;user_74;9.12.2019 22:23;Small commit
project22;user_76;9.12.2019 20:16;Merge of branch (pull request)
project22;user_74;18.12.2019 2:57;Small commit
project22;user_74;9.12.2019 16:29;Big commit
project22;user_74;9.12.2019 20:48;Medium commit
project22;user_74;10.12.2019 1:34;Medium commit
project22;user_74;19.1.2020 15:16;Small commit
project22;user_75;19.1.2020 21:21;Small commit
project22;user_74;25.11.2019 23:28;Medium commit
project22;nameless;9.12.2019 20:19;New branch
project22;user_78;22.10.2019 19:36;Big commit
project22;user_74;25.11.2019 19:44;Small commit
project22;user_74;25.11.2019 20:26;Small commit
project22;user_74;25.11.2019 23:28;Medium commit
project22;user_76;10.12.2019 12:56;Medium commit
project22;user_74;22.10.2019 17:41;Small commit
project22;user_78;22.10.2019 19:06;Medium commit
project22;nameless;16.1.2020 15:48;New branch
project22;user_74;15.10.2019 13:39;Small commit
project22;nameless;9.12.2019 19:14;New branch
project22;user_74;19.1.2020 21:32;Small commit
project22;user_74;15.10.2019 13:39;Small commit
project22;user_74;1.11.2019 0:26;Medium commit
project22;user_74;10.12.2019 17:56;Medium commit
project22;user_81;3.10.2019 16:40;Medium commit
project22;user_78;22.10.2019 19:37;Small commit
project22;user_74;31.10.2019 23:26;Medium commit
project22;user_76;19.1.2020 17:28;Medium commit
project22;user_76;9.12.2019 17:58;Merge of branch
project22;user_74;9.12.2019 20:18;Merge of branch
project22;user_74;17.1.2020 0:48;Small commit
project22;user_74;10.12.2019 13:28;Medium commit
project22;user_74;1.11.2019 0:28;Medium commit
project22;user_78;22.10.2019 19:06;Small commit
project22;nameless;29.10.2019 19:37;New branch
project22;user_78;29.10.2019 19:37;Small commit
project22;user_74;16.1.2020 16:23;Small commit
project22;user_74;10.12.2019 1:19;Medium commit
project22;user_77;4.10.2019 17:36;Big commit
project23;user_83;26.10.2019 12:40;Medium commit
project23;user_84;8.12.2019 10:12;Medium commit
project23;user_83;1.10.2019 22:46;Big commit
project23;user_86;2.11.2019 13:20;Merge of branch
project23;nameless;1.10.2019 22:46;New branch
project23;user_85;31.10.2019 10:55;Merge of branch
project23;user_85;21.10.2019 14:53;Small commit
project23;user_83;19.1.2020 15:08;Medium commit
project23;user_83;18.1.2020 16:40;Big commit
project23;user_84;23.11.2019 14:53;Big commit
project23;user_83;9.10.2019 14:15;Medium commit
project23;user_85;25.9.2019 14:41;Small commit
project23;user_83;29.10.2019 16:26;Big commit
project23;user_84;8.12.2019 9:53;Medium commit
project23;user_83;29.11.2019 12:32;Small commit
project23;user_84;17.1.2020 10:56;Medium commit
project23;user_84;7.12.2019 23:44;Big commit
project23;user_83;26.10.2019 12:42;Small commit
project23;user_83;22.12.2019 14:53;Medium commit
project23;user_83;6.12.2019 0:10;Medium commit
project23;user_85;1.10.2019 22:52;Medium commit
project23;user_83;18.1.2020 17:50;Big commit
project23;user_84;17.1.2020 0:56;Medium commit
project23;user_83;17.11.2019 21:50;Medium commit
project23;user_83;3.11.2019 15:39;Big commit
project23;user_84;16.1.2020 10:45;Big commit
project23;user_83;2.10.2019 20:21;Big commit
project23;user_84;8.12.2019 15:04;Medium commit
project23;user_83;9.12.2019 22:43;Medium commit
project23;user_83;30.11.2019 0:19;Big commit
project23;user_84;16.1.2020 11:44;Big commit
project23;user_83;6.12.2019 20:55;Medium commit
project23;user_83;2.10.2019 20:21;Merge of branch
project23;user_84;2.11.2019 13:28;Medium commit
project23;user_84;16.1.2020 19:26;Big commit
project23;user_83;8.10.2019 21:57;Big commit
project23;user_83;22.11.2019 17:35;Medium commit
project23;user_83;31.10.2019 10:52;Medium commit
project23;user_85;3.11.2019 16:40;Merge of branch
project23;nameless;30.10.2019 16:50;New branch
project23;user_84;16.1.2020 21:42;Medium commit
project23;user_83;12.1.2020 16:19;Big commit
project23;user_85;21.10.2019 14:52;Small commit
project23;user_84;6.10.2019 23:22;Small commit
project23;user_84;18.11.2019 17:30;Medium commit
project23;user_83;20.11.2019 13:59;Medium commit
project23;user_85;21.10.2019 14:52;Small commit
project23;user_83;4.12.2019 23:30;Big commit
project23;user_85;25.9.2019 14:40;Initial commit
project23;user_83;18.11.2019 18:21;Small commit
project23;user_83;23.11.2019 2:23;Big commit
project23;user_83;8.10.2019 0:01;Medium commit
project23;user_84;7.12.2019 22:33;Big commit
project23;user_83;5.12.2019 15:15;Big commit
project23;user_85;21.10.2019 14:40;Small commit
project23;user_83;22.11.2019 17:17;Big commit
project23;user_84;7.12.2019 23:29;Big commit
project23;user_83;21.10.2019 16:08;Big commit
project23;user_83;31.12.2019 18:51;Big commit
project23;user_84;18.11.2019 15:10;Medium commit
project23;user_83;27.10.2019 0:23;Medium commit
project23;user_85;30.9.2019 17:46;Small commit
project23;user_83;9.12.2019 17:21;Big commit
project23;user_83;21.11.2019 0:51;Big commit
project23;user_84;17.1.2020 13:47;Big commit
project23;user_83;4.10.2019 18:29;Medium commit
project23;user_83;13.11.2019 17:06;Big commit
project23;nameless;2.11.2019 13:28;New branch
project23;user_83;2.1.2020 16:22;Big commit
project23;user_83;18.1.2020 23:40;Big commit
project23;user_84;1.11.2019 15:26;Big commit
project23;user_83;30.10.2019 9:08;Medium commit
project23;user_84;7.12.2019 23:39;Big commit
project23;user_83;27.11.2019 16:26;Big commit
project23;user_83;10.12.2019 17:20;Medium commit
project23;user_83;30.10.2019 16:50;Medium commit
project23;user_84;20.11.2019 16:35;Big commit
project23;user_84;2.11.2019 13:19;Small commit
project23;user_83;26.10.2019 19:32;Medium commit
project23;nameless;31.10.2019 10:52;New branch
project23;user_83;3.12.2019 0:20;Medium commit
project23;user_83;30.12.2019 22:04;Big commit
project23;user_83;7.12.2019 14:24;Medium commit
project23;user_84;8.12.2019 16:45;Small commit
project23;user_84;7.12.2019 22:32;Medium commit
project23;user_83;6.12.2019 11:25;Small commit
project23;user_83;15.10.2019 23:53;Medium commit
project23;user_83;22.11.2019 17:42;Small commit
project23;user_84;17.1.2020 14:02;Medium commit
project23;user_84;8.12.2019 16:43;Small commit
project23;user_83;6.11.2019 17:26;Big commit
project23;user_83;18.11.2019 18:16;Big commit
